name,raw_value,numeric_id
MAP_D25R0102,153,153
MAP_D25R0103,154,154
MAP_D15R0102,155,155
MAP_D15R0103,156,156
MAP_T22FS0101,157,157
MAP_T22PC0101,158,158
MAP_T22R0301,159,159
MAP_T22R0401,160,160
MAP_T22R0501,161,161
MAP_T22R0601,162,162
MAP_T23R0201,163,163
MAP_T23R0501,164,164
MAP_T23FS0101,165,165
MAP_T23PC0101,166,166
MAP_T22PC0102,167,167
MAP_T23PC0102,168,168
MAP_R32PC0101,169,169
MAP_R32PC0102,170,170
MAP_R34R0201,171,171
MAP_R38R0101,172,172
MAP_D47R0101,173,173
MAP_D47,174,174
MAP_T27R0301,175,175
MAP_D42R0102,176,176
MAP_D26R0102,177,177
MAP_D43R0102,178,178
MAP_D43R0103,179,179
MAP_T23GYM0102,180,180
MAP_D26R0103,181,181
MAP_T25R0201,182,182
MAP_T25R1101,183,183
MAP_T25R0601,184,184
MAP_T25PC0101,185,185
MAP_D23R0102,186,186
MAP_D23R0103,187,187
MAP_D23R0104,188,188
MAP_D23R0105,189,189
MAP_D23R0106,190,190
MAP_T25R1001,191,191
MAP_T25R1002,192,192
MAP_T25R1003,193,193
MAP_T25R1004,194,194
MAP_T25R1005,195,195
MAP_T25R1006,196,196
MAP_T25R0501,197,197
MAP_T25R0502,198,198
MAP_D37R0102,199,199
MAP_D37R0103,200,200
MAP_D37R0104,201,201
MAP_D37R0105,202,202
MAP_T25R0401,203,203
MAP_T25R0301,204,204
MAP_T25R0801,205,205
MAP_T25R0901,206,206
MAP_T25R1201,207,207
MAP_T25R1301,208,208
MAP_T25R1302,209,209
MAP_T25R1303,210,210
MAP_T25R1304,211,211
MAP_T25R1305,212,212
MAP_T25R1306,213,213
MAP_R39R0101,214,214
MAP_R39R0201,215,215
MAP_T27R0202,216,216
MAP_D18R0102,217,217
MAP_D24R0201,218,218
MAP_T25PC0102,219,219
MAP_D27R0102,220,220
MAP_D27R0103,221,221
MAP_D27R0104,222,222
MAP_D27R0105,223,223
MAP_D27R0106,224,224
MAP_D27R0107,225,225
MAP_T26PC0101,226,226
MAP_T26FS0101,227,227
MAP_T26R0301,228,228
MAP_T26R0501,229,229
MAP_T26R0601,230,230
MAP_T26R0701,231,231
MAP_T24R0201,232,232
MAP_T24R0501,233,233
MAP_T24R0601,234,234
MAP_T24R0701,235,235
MAP_T24PC0101,236,236
MAP_D39R0102,237,237
MAP_D39R0103,238,238
MAP_D39R0104,239,239
MAP_P01R0101,240,240
MAP_T24PC0102,241,241
MAP_D40R0102,242,242
MAP_D40R0104,243,243
MAP_D40R0107,244,244
MAP_R43R0201,245,245
MAP_T28PC0101,246,246
MAP_D35R0102,247,247
MAP_D35R0103,248,248
MAP_D35R0104,249,249
MAP_D38R0102,250,250
MAP_D38R0103,251,251
MAP_D38R0104,252,252
MAP_D44R0102,253,253
MAP_C11,254,254
MAP_C11PC0101,255,255
MAP_C11PC0102,256,256
MAP_C11FS0101,257,257
MAP_C11R0101,258,258
MAP_C11R0201,259,259
MAP_C11R0301,260,260
MAP_C11R0401,261,261
MAP_C11PC0103,262,262
MAP_D31,263,263
MAP_D31R0101,264,264
MAP_D31R0201,265,265
MAP_D31R0202,266,266
MAP_D31R0203,267,267
MAP_D31R0204,268,268
MAP_D31R0205,269,269
MAP_D31R0206,270,270
MAP_D31R0207,271,271
MAP_D32,272,272
MAP_D32R0101,273,273
MAP_D32R0201,274,274
MAP_D32R0301,275,275
MAP_D32R0401,276,276
MAP_D32R0501,277,277
MAP_D32R0601,278,278
MAP_D48R0101,279,279
MAP_D49,280,280
MAP_D49R0101,281,281
MAP_D49R0102,282,282
MAP_D49R0103,283,283
MAP_D49R0104,284,284
MAP_D49R0105,285,285
MAP_D49R0106,286,286
MAP_D49R0107,287,287
MAP_D44R0103,288,288
MAP_T30R0201,289,289
MAP_T30R0301,290,290
MAP_T30R0601,291,291
MAP_T30FS0101,292,292
MAP_T30PC0101,293,293
MAP_T29R0101,294,294
MAP_T29R0201,295,295
MAP_R26R0101,296,296
MAP_R26R0201,297,297
MAP_D45R0102,298,298
MAP_R22R0101,299,299
MAP_T10R0101,300,300
MAP_T10R0201,301,301
MAP_T10R0301,302,302
MAP_T10R0401,303,303
MAP_T10R0501,304,304
MAP_T10R0601,305,305
MAP_T10R0701,306,306
MAP_P01R0301,307,307
MAP_P01R0302,308,308
MAP_P01R0303,309,309
MAP_P01R0304,310,310
MAP_P01R0305,311,311
MAP_D24R0202,312,312
MAP_D24R0203,313,313
MAP_D24R0204,314,314
MAP_D24R0205,315,315
MAP_D24R0206,316,316
MAP_D24R0207,317,317
MAP_D24R0208,318,318
MAP_D24R0209,319,319
MAP_D24R0210,320,320
MAP_D24R0102,321,321
MAP_R27R0101,322,322
MAP_D24R0211,323,323
MAP_D24R0212,324,324
MAP_D24R0213,325,325
MAP_D24R0214,326,326
MAP_D24R0215,327,327
MAP_P01R0306,328,328
MAP_P01R0307,329,329
MAP_P01R0102,330,330
MAP_R34R0101,331,331
MAP_D17R0102,332,332
MAP_D17R0103,333,333
MAP_D17R0104,334,334
MAP_D17R0105,335,335
MAP_D17R0106,336,336
MAP_D17R0107,337,337
MAP_D17R0108,338,338
MAP_D17R0109,339,339
MAP_D17R0110,340,340
MAP_D17R0112,341,341
MAP_D50R0101,342,342
MAP_SAF01,343,343
MAP_SAF02,344,344
MAP_SAF03,345,345
MAP_SAF04,346,346
MAP_SAF05,347,347
MAP_SAF06,348,348
MAP_SAF07,349,349
MAP_SAF08,350,350
MAP_SAF09,351,351
MAP_SAF10,352,352
MAP_SAF11,353,353
MAP_SAF12,354,354
MAP_SAF13,355,355
MAP_SAF14,356,356
MAP_D47R0102,357,357
MAP_T06PC0101,358,358
MAP_T06PC0102,359,359
MAP_T06FS0101,360,360
MAP_T06R0101,361,361
MAP_T06R0301,362,362
MAP_T06R0401,363,363
MAP_T06R0601,364,364
MAP_T06GYM0101,365,365
MAP_W40R0101,366,366
MAP_T26PC0102,367,367
MAP_T28PC0102,368,368
MAP_T30PC0102,369,369
MAP_T07R0101,370,370
MAP_T07R0102,371,371
MAP_T07R0103,372,372
MAP_T07R0104,373,373
MAP_T07R0105,374,374
MAP_T07R0106,375,375
MAP_T07R0201,376,376
MAP_T07R0202,377,377
MAP_T07R0203,378,378
MAP_T07R0204,379,379
MAP_T07R0205,380,380
MAP_T07R0401,381,381
MAP_T07R0501,382,382
MAP_T07R0701,383,383
MAP_T20R0402,384,384
MAP_T24R0801,385,385
MAP_P01R0103,386,386
MAP_P01R0104,387,387
MAP_R10R0101,388,388
MAP_R06R0201,389,389
MAP_R08R0201,390,390
MAP_R05R0301,391,391
MAP_R15R0101,392,392
MAP_T07PC0101,393,393
MAP_T07PC0102,394,394
MAP_T07GYM0101,395,395
MAP_T28GYM0102,396,396
MAP_T28GYM0103,397,397
MAP_T11R0101,398,398
MAP_T11R0501,399,399
MAP_T11R0601,400,400
MAP_T11R0602,401,401
MAP_T11R0701,402,402
MAP_T11R0702,403,403
MAP_T11R0801,404,404
MAP_T11R0802,405,405
MAP_T11R0901,406,406
MAP_T11PC0101,407,407
MAP_T11PC0102,408,408
MAP_T11FS0101,409,409
MAP_T11GYM0101,410,410
MAP_D32R0102,411,411
MAP_T25R1202,412,412
MAP_T25R1203,413,413
MAP_R02R0101,414,414
MAP_R16R0101,415,415
MAP_W20R0101,416,416
MAP_R02R0201,417,417
MAP_R02R0301,418,418
MAP_R02R0401,419,419
MAP_R02R0501,420,420
MAP_R16R0201,421,421
MAP_R16R0301,422,422
MAP_R18R0101,423,423
MAP_W19R0101,424,424
MAP_R11R0101,425,425
MAP_T04FS0101,426,426
MAP_T04GYM0101,427,427
MAP_T04PC0101,428,428
MAP_T04R0101,429,429
MAP_T04R0201,430,430
MAP_T04R0301,431,431
MAP_T04R0401,432,432
MAP_T05FS0101,433,433
MAP_T05PC0101,434,434
MAP_T05R0201,435,435
MAP_T05R0301,436,436
MAP_T05R0401,437,437
MAP_T05R0601,438,438
MAP_T05R0701,439,439
MAP_R25R0101,440,440
MAP_T25R1007,441,441
MAP_T07R0107,442,442
MAP_T07R0206,443,443
MAP_T07R0207,444,444
MAP_T11R0703,445,445
MAP_D27R0108,446,446
MAP_D23R0107,447,447
MAP_D02R0102,448,448
MAP_D02R0103,449,449
MAP_D03R0102,450,450
MAP_D03R0103,451,451
MAP_D05R0102,452,452
MAP_D11R0102,453,453
MAP_D11R0103,454,454
MAP_D11R0104,455,455
MAP_D11R0105,456,456
MAP_D11R0106,457,457
MAP_D11R0107,458,458
MAP_D41R0102,459,459
MAP_D41R0103,460,460
MAP_D41R0104,461,461
MAP_D41R0105,462,462
MAP_D41R0106,463,463
MAP_D41R0107,464,464
MAP_D41R0108,465,465
MAP_R10PC0101,466,466
MAP_R10R0201,467,467
MAP_R05R0101,468,468
MAP_R05R0201,469,469
MAP_R06R0101,470,470
MAP_T03R0101,471,471
MAP_T03R0201,472,472
MAP_T03GYM0101,473,473
MAP_T03FS0101,474,474
MAP_T03PC0101,475,475
MAP_T03PC0102,476,476
MAP_T03R0601,477,477
MAP_T08FS0101,478,478
MAP_T08R0201,479,479
MAP_T08GYM0101,480,480
MAP_T08R0401,481,481
MAP_T08PC0101,482,482
MAP_T08R0601,483,483
MAP_R10PC0102,484,484
MAP_T08PC0102,485,485
MAP_D40R0106,486,486
MAP_D22R0102,487,487
MAP_D22R0103,488,488
MAP_R10R0202,489,489
MAP_D24R0216,490,490
MAP_D24R0217,491,491
MAP_D24R0218,492,492
MAP_R07R0101,493,493
MAP_T05PC0102,494,494
MAP_T04PC0102,495,495
MAP_T02GYM0101,496,496
MAP_T02R0201,497,497
MAP_T02R0301,498,498
MAP_T02R0302,499,499
MAP_T02FS0101,500,500
MAP_T02PC0101,501,501
MAP_T02PC0102,502,502
MAP_T01R0101,503,503
MAP_T01R0201,504,504
MAP_T01R0301,505,505
MAP_T01R0102,506,506
MAP_T01R0202,507,507
MAP_T09PC0101,508,508
MAP_T09PC0102,509,509
MAP_R28R0101,510,510
MAP_R03PC0101,511,511
MAP_R03PC0102,512,512
MAP_D02R0104,513,513
MAP_T31PC0101,514,514
MAP_T31PC0102,515,515
MAP_HIROBA,516,516
MAP_R05R0401,517,517
MAP_D02FS0101,518,518
MAP_T25R0503,519,519
MAP_T11R0603,520,520
MAP_D51R0101,521,521
MAP_D51R0201,522,522
MAP_D51R0301,523,523
MAP_D52R0101,524,524
MAP_D52R0102,525,525
MAP_D52R0103,526,526
MAP_T02R0401,527,527
MAP_D32PC0101,528,528
MAP_D32PC0102,529,529
MAP_D32FS0101,530,530
MAP_D32R0103,531,531
MAP_R05R0202,532,532
MAP_R12R0101,533,533
MAP_D47PC0101,534,534
MAP_D47PC0102,535,535
MAP_T25SP0101,536,536
MAP_T07SP0101,537,537
MAP_R00,538,538
MAP_T10R0801,539,539
