name,raw_value,numeric_id
ABILITY_MINUS,58,58
ABILITY_FORECAST,59,59
ABILITY_STICKY_HOLD,60,60
ABILITY_SHED_SKIN,61,61
ABILITY_GUTS,62,62
ABILITY_MARVEL_SCALE,63,63
ABILITY_LIQUID_OOZE,64,64
ABILITY_OVERGROW,65,65
ABILITY_BLAZE,66,66
ABILITY_TORRENT,67,67
ABILITY_SWARM,68,68
ABILITY_ROCK_HEAD,69,69
ABILITY_DROUGHT,70,70
ABILITY_ARENA_TRAP,71,71
ABILITY_VITAL_SPIRIT,72,72
ABILITY_WHITE_SMOKE,73,73
ABILITY_PURE_POWER,74,74
ABILITY_SHELL_ARMOR,75,75
ABILITY_AIR_LOCK,76,76
ABILITY_TANGLED_FEET,77,77
ABILITY_MOTOR_DRIVE,78,78
ABILITY_RIVALRY,79,79
ABILITY_STEADFAST,80,80
ABILITY_SNOW_CLOAK,81,81
ABILITY_GLUTTONY,82,82
ABILITY_ANGER_POINT,83,83
ABILITY_UNBURDEN,84,84
ABILITY_HEATPROOF,85,85
ABILITY_SIMPLE,86,86
ABILITY_DRY_SKIN,87,87
ABILITY_DOWNLOAD,88,88
ABILITY_IRON_FIST,89,89
ABILITY_POISON_HEAL,90,90
ABILITY_ADAPTABILITY,91,91
ABILITY_SKILL_LINK,92,92
ABILITY_HYDRATION,93,93
ABILITY_SOLAR_POWER,94,94
ABILITY_QUICK_FEET,95,95
ABILITY_NORMALIZE,96,96
ABILITY_SNIPER,97,97
ABILITY_MAGIC_GUARD,98,98
ABILITY_NO_GUARD,99,99
ABILITY_STALL,100,100
ABILITY_TECHNICIAN,101,101
ABILITY_LEAF_GUARD,102,102
ABILITY_KLUTZ,103,103
ABILITY_MOLD_BREAKER,104,104
ABILITY_SUPER_LUCK,105,105
ABILITY_AFTERMATH,106,106
ABILITY_ANTICIPATION,107,107
ABILITY_FOREWARN,108,108
ABILITY_UNAWARE,109,109
ABILITY_TINTED_LENS,110,110
ABILITY_FILTER,111,111
ABILITY_SLOW_START,112,112
ABILITY_SCRAPPY,113,113
ABILITY_STORM_DRAIN,114,114
ABILITY_ICE_BODY,115,115
ABILITY_SOLID_ROCK,116,116
ABILITY_SNOW_WARNING,117,117
ABILITY_HONEY_GATHER,118,118
ABILITY_FRISK,119,119
ABILITY_RECKLESS,120,120
ABILITY_MULTITYPE,121,121
ABILITY_FLOWER_GIFT,122,122
ABILITY_BAD_DREAMS,123,123
ABILITY_PICKPOCKET,124,124
ABILITY_SHEER_FORCE,125,125
ABILITY_CONTRARY,126,126
ABILITY_UNNERVE,127,127
ABILITY_DEFIANT,128,128
ABILITY_DEFEATIST,129,129
ABILITY_CURSED_BODY,130,130
ABILITY_HEALER,131,131
ABILITY_FRIEND_GUARD,132,132
ABILITY_WEAK_ARMOR,133,133
ABILITY_HEAVY_METAL,134,134
ABILITY_LIGHT_METAL,135,135
ABILITY_MULTISCALE,136,136
ABILITY_TOXIC_BOOST,137,137
ABILITY_FLARE_BOOST,138,138
ABILITY_HARVEST,139,139
ABILITY_TELEPATHY,140,140
ABILITY_MOODY,141,141
ABILITY_OVERCOAT,142,142
ABILITY_POISON_TOUCH,143,143
ABILITY_REGENERATOR,144,144
ABILITY_BIG_PECKS,145,145
ABILITY_SAND_RUSH,146,146
ABILITY_WONDER_SKIN,147,147
ABILITY_ANALYTIC,148,148
ABILITY_ILLUSION,149,149
ABILITY_IMPOSTER,150,150
ABILITY_INFILTRATOR,151,151
ABILITY_MUMMY,152,152
ABILITY_MOXIE,153,153
ABILITY_JUSTIFIED,154,154
ABILITY_RATTLED,155,155
ABILITY_MAGIC_BOUNCE,156,156
ABILITY_SAP_SIPPER,157,157
ABILITY_PRANKSTER,158,158
ABILITY_SAND_FORCE,159,159
ABILITY_IRON_BARBS,160,160
ABILITY_ZEN_MODE,161,161
ABILITY_VICTORY_STAR,162,162
ABILITY_TURBOBLAZE,163,163
ABILITY_TERAVOLT,164,164
ABILITY_AROMA_VEIL,165,165
ABILITY_FLOWER_VEIL,166,166
ABILITY_CHEEK_POUCH,167,167
ABILITY_PROTEAN,168,168
ABILITY_FUR_COAT,169,169
ABILITY_MAGICIAN,170,170
ABILITY_BULLETPROOF,171,171
ABILITY_COMPETITIVE,172,172
ABILITY_STRONG_JAW,173,173
ABILITY_REFRIGERATE,174,174
ABILITY_SWEET_VEIL,175,175
ABILITY_STANCE_CHANGE,176,176
ABILITY_GALE_WINGS,177,177
ABILITY_MEGA_LAUNCHER,178,178
ABILITY_GRASS_PELT,179,179
ABILITY_SYMBIOSIS,180,180
ABILITY_TOUGH_CLAWS,181,181
ABILITY_PIXILATE,182,182
ABILITY_GOOEY,183,183
ABILITY_AERILATE,184,184
ABILITY_PARENTAL_BOND,185,185
ABILITY_DARK_AURA,186,186
ABILITY_FAIRY_AURA,187,187
ABILITY_AURA_BREAK,188,188
ABILITY_PRIMORDIAL_SEA,189,189
ABILITY_DESOLATE_LAND,190,190
ABILITY_DELTA_STREAM,191,191
ABILITY_STAMINA,192,192
ABILITY_WIMP_OUT,193,193
ABILITY_EMERGENCY_EXIT,194,194
ABILITY_WATER_COMPACTION,195,195
ABILITY_MERCILESS,196,196
ABILITY_SHIELDS_DOWN,197,197
ABILITY_STAKEOUT,198,198
ABILITY_WATER_BUBBLE,199,199
ABILITY_STEELWORKER,200,200
ABILITY_BERSERK,201,201
ABILITY_SLUSH_RUSH,202,202
ABILITY_LONG_REACH,203,203
ABILITY_LIQUID_VOICE,204,204
ABILITY_TRIAGE,205,205
ABILITY_GALVANIZE,206,206
ABILITY_SURGE_SURFER,207,207
ABILITY_SCHOOLING,208,208
ABILITY_DISGUISE,209,209
ABILITY_BATTLE_BOND,210,210
ABILITY_POWER_CONSTRUCT,211,211
ABILITY_CORROSION,212,212
ABILITY_COMATOSE,213,213
ABILITY_QUEENLY_MAJESTY,214,214
ABILITY_INNARDS_OUT,215,215
ABILITY_DANCER,216,216
ABILITY_BATTERY,217,217
ABILITY_FLUFFY,218,218
ABILITY_DAZZLING,219,219
ABILITY_SOUL_HEART,220,220
ABILITY_TANGLING_HAIR,221,221
ABILITY_RECEIVER,222,222
ABILITY_POWER_OF_ALCHEMY,223,223
ABILITY_BEAST_BOOST,224,224
ABILITY_RKS_SYSTEM,225,225
ABILITY_ELECTRIC_SURGE,226,226
ABILITY_PSYCHIC_SURGE,227,227
ABILITY_MISTY_SURGE,228,228
ABILITY_GRASSY_SURGE,229,229
ABILITY_FULL_METAL_BODY,230,230
ABILITY_SHADOW_SHIELD,231,231
ABILITY_PRISM_ARMOR,232,232
ABILITY_NEUROFORCE,233,233
ABILITY_INTREPID_SWORD,234,234
ABILITY_DAUNTLESS_SHIELD,235,235
ABILITY_LIBERO,236,236
ABILITY_BALL_FETCH,237,237
ABILITY_COTTON_DOWN,238,238
ABILITY_PROPELLER_TAIL,239,239
ABILITY_MIRROR_ARMOR,240,240
ABILITY_GULP_MISSILE,241,241
ABILITY_STALWART,242,242
ABILITY_STEAM_ENGINE,243,243
ABILITY_PUNK_ROCK,244,244
ABILITY_SAND_SPIT,245,245
ABILITY_ICE_SCALES,246,246
ABILITY_RIPEN,247,247
ABILITY_ICE_FACE,248,248
ABILITY_POWER_SPOT,249,249
ABILITY_MIMICRY,250,250
ABILITY_SCREEN_CLEANER,251,251
ABILITY_STEELY_SPIRIT,252,252
ABILITY_PERISH_BODY,253,253
ABILITY_WANDERING_SPIRIT,254,254
ABILITY_GORILLA_TACTICS,255,255
ABILITY_NEUTRALIZING_GAS,256,256
ABILITY_PASTEL_VEIL,257,257
ABILITY_HUNGER_SWITCH,258,258
ABILITY_QUICK_DRAW,259,259
ABILITY_UNSEEN_FIST,260,260
ABILITY_CURIOUS_MEDICINE,261,261
ABILITY_TRANSISTOR,262,262
ABILITY_DRAGONS_MAW,263,263
ABILITY_CHILLING_NEIGH,264,264
ABILITY_GRIM_NEIGH,265,265
ABILITY_AS_ONE_GLASTRIER,266,266
ABILITY_AS_ONE_SPECTRIER,267,267
ABILITY_LINGERING_AROMA,268,268
ABILITY_SEED_SOWER,269,269
ABILITY_THERMAL_EXCHANGE,270,270
ABILITY_ANGER_SHELL,271,271
ABILITY_PURIFYING_SALT,272,272
ABILITY_WELL_BAKED_BODY,273,273
ABILITY_WIND_RIDER,274,274
ABILITY_GUARD_DOG,275,275
ABILITY_ROCKY_PAYLOAD,276,276
ABILITY_WIND_POWER,277,277
ABILITY_ZERO_TO_HERO,278,278
ABILITY_COMMANDER,279,279
ABILITY_ELECTROMORPHOSIS,280,280
ABILITY_PROTOSYNTHESIS,281,281
ABILITY_QUARK_DRIVE,282,282
ABILITY_GOOD_AS_GOLD,283,283
ABILITY_VESSEL_OF_RUIN,284,284
ABILITY_SWORD_OF_RUIN,285,285
ABILITY_TABLETS_OF_RUIN,286,286
ABILITY_BEADS_OF_RUIN,287,287
ABILITY_ORICHALCUM_PULSE,288,288
ABILITY_HADRON_ENGINE,289,289
ABILITY_OPPORTUNIST,290,290
ABILITY_CUD_CHEW,291,291
ABILITY_SHARPNESS,292,292
ABILITY_SUPREME_OVERLORD,293,293
ABILITY_COSTAR,294,294
ABILITY_TOXIC_DEBRIS,295,295
ABILITY_ARMOR_TAIL,296,296
ABILITY_EARTH_EATER,297,297
ABILITY_MYCELIUM_MIGHT,298,298
ABILITY_HOSPITALITY,299,299
ABILITY_MINDS_EYE,300,300
ABILITY_EMBODY_ASPECT,301,301
ABILITY_EMBODY_ASPECT_2,302,302
ABILITY_EMBODY_ASPECT_3,303,303
ABILITY_EMBODY_ASPECT_4,304,304
ABILITY_TOXIC_CHAIN,305,305
ABILITY_SUPERSWEET_SYRUP,306,306
ABILITY_TERA_SHIFT,307,307
ABILITY_TERA_SHELL,308,308
ABILITY_TERAFORM_ZERO,309,309
ABILITY_POISON_PUPPETEER,310,310
