name,raw_value,numeric_id
SPECIES_SLOWPOKE,79,79
SPECIES_SLOWBRO,80,80
SPECIES_MAGNEMITE,81,81
SPECIES_MAGNETON,82,82
SPECIES_FARFETCHD,83,83
SPECIES_DODUO,84,84
SPECIES_DODRIO,85,85
SPECIES_SEEL,86,86
SPECIES_DEWGONG,87,87
SPECIES_GRIMER,88,88
SPECIES_MUK,89,89
SPECIES_SHELLDER,90,90
SPECIES_CLOYSTER,91,91
SPECIES_GASTLY,92,92
SPECIES_HAUNTER,93,93
SPECIES_GENGAR,94,94
SPECIES_ONIX,95,95
SPECIES_DROWZEE,96,96
SPECIES_HYPNO,97,97
SPECIES_KRABBY,98,98
SPECIES_KINGLER,99,99
SPECIES_VOLTORB,100,100
SPECIES_ELECTRODE,101,101
SPECIES_EXEGGCUTE,102,102
SPECIES_EXEGGUTOR,103,103
SPECIES_CUBONE,104,104
SPECIES_MAROWAK,105,105
SPECIES_HITMONLEE,106,106
SPECIES_HITMONCHAN,107,107
SPECIES_LICKITUNG,108,108
SPECIES_KOFFING,109,109
SPECIES_WEEZING,110,110
SPECIES_RHYHORN,111,111
SPECIES_RHYDON,112,112
SPECIES_CHANSEY,113,113
SPECIES_TANGELA,114,114
SPECIES_KANGASKHAN,115,115
SPECIES_HORSEA,116,116
SPECIES_SEADRA,117,117
SPECIES_GOLDEEN,118,118
SPECIES_SEAKING,119,119
SPECIES_STARYU,120,120
SPECIES_STARMIE,121,121
SPECIES_MR_MIME,122,122
SPECIES_SCYTHER,123,123
SPECIES_JYNX,124,124
SPECIES_ELECTABUZZ,125,125
SPECIES_MAGMAR,126,126
SPECIES_PINSIR,127,127
SPECIES_TAUROS,128,128
SPECIES_MAGIKARP,129,129
SPECIES_GYARADOS,130,130
SPECIES_LAPRAS,131,131
SPECIES_DITTO,132,132
SPECIES_EEVEE,133,133
SPECIES_VAPOREON,134,134
SPECIES_JOLTEON,135,135
SPECIES_FLAREON,136,136
SPECIES_PORYGON,137,137
SPECIES_OMANYTE,138,138
SPECIES_OMASTAR,139,139
SPECIES_KABUTO,140,140
SPECIES_KABUTOPS,141,141
SPECIES_AERODACTYL,142,142
SPECIES_SNORLAX,143,143
SPECIES_ARTICUNO,144,144
SPECIES_ZAPDOS,145,145
SPECIES_MOLTRES,146,146
SPECIES_DRATINI,147,147
SPECIES_DRAGONAIR,148,148
SPECIES_DRAGONITE,149,149
SPECIES_MEWTWO,150,150
SPECIES_MEW,151,151
SPECIES_CHIKORITA,152,152
SPECIES_BAYLEEF,153,153
SPECIES_MEGANIUM,154,154
SPECIES_CYNDAQUIL,155,155
SPECIES_QUILAVA,156,156
SPECIES_TYPHLOSION,157,157
SPECIES_TOTODILE,158,158
SPECIES_CROCONAW,159,159
SPECIES_FERALIGATR,160,160
SPECIES_SENTRET,161,161
SPECIES_FURRET,162,162
SPECIES_HOOTHOOT,163,163
SPECIES_NOCTOWL,164,164
SPECIES_LEDYBA,165,165
SPECIES_LEDIAN,166,166
SPECIES_SPINARAK,167,167
SPECIES_ARIADOS,168,168
SPECIES_CROBAT,169,169
SPECIES_CHINCHOU,170,170
SPECIES_LANTURN,171,171
SPECIES_PICHU,172,172
SPECIES_CLEFFA,173,173
SPECIES_IGGLYBUFF,174,174
SPECIES_TOGEPI,175,175
SPECIES_TOGETIC,176,176
SPECIES_NATU,177,177
SPECIES_XATU,178,178
SPECIES_MAREEP,179,179
SPECIES_FLAAFFY,180,180
SPECIES_AMPHAROS,181,181
SPECIES_BELLOSSOM,182,182
SPECIES_MARILL,183,183
SPECIES_AZUMARILL,184,184
SPECIES_SUDOWOODO,185,185
SPECIES_POLITOED,186,186
SPECIES_HOPPIP,187,187
SPECIES_SKIPLOOM,188,188
SPECIES_JUMPLUFF,189,189
SPECIES_AIPOM,190,190
SPECIES_SUNKERN,191,191
SPECIES_SUNFLORA,192,192
SPECIES_YANMA,193,193
SPECIES_WOOPER,194,194
SPECIES_QUAGSIRE,195,195
SPECIES_ESPEON,196,196
SPECIES_UMBREON,197,197
SPECIES_MURKROW,198,198
SPECIES_SLOWKING,199,199
SPECIES_MISDREAVUS,200,200
SPECIES_UNOWN,201,201
SPECIES_WOBBUFFET,202,202
SPECIES_GIRAFARIG,203,203
SPECIES_PINECO,204,204
SPECIES_FORRETRESS,205,205
SPECIES_DUNSPARCE,206,206
SPECIES_GLIGAR,207,207
SPECIES_STEELIX,208,208
SPECIES_SNUBBULL,209,209
SPECIES_GRANBULL,210,210
SPECIES_QWILFISH,211,211
SPECIES_SCIZOR,212,212
SPECIES_SHUCKLE,213,213
SPECIES_HERACROSS,214,214
SPECIES_SNEASEL,215,215
SPECIES_TEDDIURSA,216,216
SPECIES_URSARING,217,217
SPECIES_SLUGMA,218,218
SPECIES_MAGCARGO,219,219
SPECIES_SWINUB,220,220
SPECIES_PILOSWINE,221,221
SPECIES_CORSOLA,222,222
SPECIES_REMORAID,223,223
SPECIES_OCTILLERY,224,224
SPECIES_DELIBIRD,225,225
SPECIES_MANTINE,226,226
SPECIES_SKARMORY,227,227
SPECIES_HOUNDOUR,228,228
SPECIES_HOUNDOOM,229,229
SPECIES_KINGDRA,230,230
SPECIES_PHANPY,231,231
SPECIES_DONPHAN,232,232
SPECIES_PORYGON2,233,233
SPECIES_STANTLER,234,234
SPECIES_SMEARGLE,235,235
SPECIES_TYROGUE,236,236
SPECIES_HITMONTOP,237,237
SPECIES_SMOOCHUM,238,238
SPECIES_ELEKID,239,239
SPECIES_MAGBY,240,240
SPECIES_MILTANK,241,241
SPECIES_BLISSEY,242,242
SPECIES_RAIKOU,243,243
SPECIES_ENTEI,244,244
SPECIES_SUICUNE,245,245
SPECIES_LARVITAR,246,246
SPECIES_PUPITAR,247,247
SPECIES_TYRANITAR,248,248
SPECIES_LUGIA,249,249
SPECIES_HO_OH,250,250
SPECIES_CELEBI,251,251
SPECIES_TREECKO,252,252
SPECIES_GROVYLE,253,253
SPECIES_SCEPTILE,254,254
SPECIES_TORCHIC,255,255
SPECIES_COMBUSKEN,256,256
SPECIES_BLAZIKEN,257,257
SPECIES_MUDKIP,258,258
SPECIES_MARSHTOMP,259,259
SPECIES_SWAMPERT,260,260
SPECIES_POOCHYENA,261,261
SPECIES_MIGHTYENA,262,262
SPECIES_ZIGZAGOON,263,263
SPECIES_LINOONE,264,264
SPECIES_WURMPLE,265,265
SPECIES_SILCOON,266,266
SPECIES_BEAUTIFLY,267,267
SPECIES_CASCOON,268,268
SPECIES_DUSTOX,269,269
SPECIES_LOTAD,270,270
SPECIES_LOMBRE,271,271
SPECIES_LUDICOLO,272,272
SPECIES_SEEDOT,273,273
SPECIES_NUZLEAF,274,274
SPECIES_SHIFTRY,275,275
SPECIES_TAILLOW,276,276
SPECIES_SWELLOW,277,277
SPECIES_WINGULL,278,278
SPECIES_PELIPPER,279,279
SPECIES_RALTS,280,280
SPECIES_KIRLIA,281,281
SPECIES_GARDEVOIR,282,282
SPECIES_SURSKIT,283,283
SPECIES_MASQUERAIN,284,284
SPECIES_SHROOMISH,285,285
SPECIES_BRELOOM,286,286
SPECIES_SLAKOTH,287,287
SPECIES_VIGOROTH,288,288
SPECIES_SLAKING,289,289
SPECIES_NINCADA,290,290
SPECIES_NINJASK,291,291
SPECIES_SHEDINJA,292,292
SPECIES_WHISMUR,293,293
SPECIES_LOUDRED,294,294
SPECIES_EXPLOUD,295,295
SPECIES_MAKUHITA,296,296
SPECIES_HARIYAMA,297,297
SPECIES_AZURILL,298,298
SPECIES_NOSEPASS,299,299
SPECIES_SKITTY,300,300
SPECIES_DELCATTY,301,301
SPECIES_SABLEYE,302,302
SPECIES_MAWILE,303,303
SPECIES_ARON,304,304
SPECIES_LAIRON,305,305
SPECIES_AGGRON,306,306
SPECIES_MEDITITE,307,307
SPECIES_MEDICHAM,308,308
SPECIES_ELECTRIKE,309,309
SPECIES_MANECTRIC,310,310
SPECIES_PLUSLE,311,311
SPECIES_MINUN,312,312
SPECIES_VOLBEAT,313,313
SPECIES_ILLUMISE,314,314
SPECIES_ROSELIA,315,315
SPECIES_GULPIN,316,316
SPECIES_SWALOT,317,317
SPECIES_CARVANHA,318,318
SPECIES_SHARPEDO,319,319
SPECIES_WAILMER,320,320
SPECIES_WAILORD,321,321
SPECIES_NUMEL,322,322
SPECIES_CAMERUPT,323,323
SPECIES_TORKOAL,324,324
SPECIES_SPOINK,325,325
SPECIES_GRUMPIG,326,326
SPECIES_SPINDA,327,327
SPECIES_TRAPINCH,328,328
SPECIES_VIBRAVA,329,329
SPECIES_FLYGON,330,330
SPECIES_CACNEA,331,331
SPECIES_CACTURNE,332,332
SPECIES_SWABLU,333,333
SPECIES_ALTARIA,334,334
SPECIES_ZANGOOSE,335,335
SPECIES_SEVIPER,336,336
SPECIES_LUNATONE,337,337
SPECIES_SOLROCK,338,338
SPECIES_BARBOACH,339,339
SPECIES_WHISCASH,340,340
SPECIES_CORPHISH,341,341
SPECIES_CRAWDAUNT,342,342
SPECIES_BALTOY,343,343
SPECIES_CLAYDOL,344,344
SPECIES_LILEEP,345,345
SPECIES_CRADILY,346,346
SPECIES_ANORITH,347,347
SPECIES_ARMALDO,348,348
SPECIES_FEEBAS,349,349
SPECIES_MILOTIC,350,350
SPECIES_CASTFORM,351,351
SPECIES_KECLEON,352,352
SPECIES_SHUPPET,353,353
SPECIES_BANETTE,354,354
SPECIES_DUSKULL,355,355
SPECIES_DUSCLOPS,356,356
SPECIES_TROPIUS,357,357
SPECIES_CHIMECHO,358,358
SPECIES_ABSOL,359,359
SPECIES_WYNAUT,360,360
SPECIES_SNORUNT,361,361
SPECIES_GLALIE,362,362
SPECIES_SPHEAL,363,363
SPECIES_SEALEO,364,364
SPECIES_WALREIN,365,365
SPECIES_CLAMPERL,366,366
SPECIES_HUNTAIL,367,367
SPECIES_GOREBYSS,368,368
SPECIES_RELICANTH,369,369
SPECIES_LUVDISC,370,370
SPECIES_BAGON,371,371
SPECIES_SHELGON,372,372
SPECIES_SALAMENCE,373,373
SPECIES_BELDUM,374,374
SPECIES_METANG,375,375
SPECIES_METAGROSS,376,376
SPECIES_REGIROCK,377,377
SPECIES_REGICE,378,378
SPECIES_REGISTEEL,379,379
SPECIES_LATIAS,380,380
SPECIES_LATIOS,381,381
SPECIES_KYOGRE,382,382
SPECIES_GROUDON,383,383
SPECIES_RAYQUAZA,384,384
SPECIES_JIRACHI,385,385
SPECIES_DEOXYS,386,386
SPECIES_TURTWIG,387,387
SPECIES_GROTLE,388,388
SPECIES_TORTERRA,389,389
SPECIES_CHIMCHAR,390,390
SPECIES_MONFERNO,391,391
SPECIES_INFERNAPE,392,392
SPECIES_PIPLUP,393,393
SPECIES_PRINPLUP,394,394
SPECIES_EMPOLEON,395,395
SPECIES_STARLY,396,396
SPECIES_STARAVIA,397,397
SPECIES_STARAPTOR,398,398
SPECIES_BIDOOF,399,399
SPECIES_BIBAREL,400,400
SPECIES_KRICKETOT,401,401
SPECIES_KRICKETUNE,402,402
SPECIES_SHINX,403,403
SPECIES_LUXIO,404,404
SPECIES_LUXRAY,405,405
SPECIES_BUDEW,406,406
SPECIES_ROSERADE,407,407
SPECIES_CRANIDOS,408,408
SPECIES_RAMPARDOS,409,409
SPECIES_SHIELDON,410,410
SPECIES_BASTIODON,411,411
SPECIES_BURMY,412,412
SPECIES_WORMADAM,413,413
SPECIES_MOTHIM,414,414
SPECIES_COMBEE,415,415
SPECIES_VESPIQUEN,416,416
SPECIES_PACHIRISU,417,417
SPECIES_BUIZEL,418,418
SPECIES_FLOATZEL,419,419
SPECIES_CHERUBI,420,420
SPECIES_CHERRIM,421,421
SPECIES_SHELLOS,422,422
SPECIES_GASTRODON,423,423
SPECIES_AMBIPOM,424,424
SPECIES_DRIFLOON,425,425
SPECIES_DRIFBLIM,426,426
SPECIES_BUNEARY,427,427
SPECIES_LOPUNNY,428,428
SPECIES_MISMAGIUS,429,429
SPECIES_HONCHKROW,430,430
SPECIES_GLAMEOW,431,431
SPECIES_PURUGLY,432,432
SPECIES_CHINGLING,433,433
SPECIES_STUNKY,434,434
SPECIES_SKUNTANK,435,435
SPECIES_BRONZOR,436,436
SPECIES_BRONZONG,437,437
SPECIES_BONSLY,438,438
SPECIES_MIME_JR,439,439
SPECIES_HAPPINY,440,440
SPECIES_CHATOT,441,441
SPECIES_SPIRITOMB,442,442
SPECIES_GIBLE,443,443
SPECIES_GABITE,444,444
SPECIES_GARCHOMP,445,445
SPECIES_MUNCHLAX,446,446
SPECIES_RIOLU,447,447
SPECIES_LUCARIO,448,448
SPECIES_HIPPOPOTAS,449,449
SPECIES_HIPPOWDON,450,450
SPECIES_SKORUPI,451,451
SPECIES_DRAPION,452,452
SPECIES_CROAGUNK,453,453
SPECIES_TOXICROAK,454,454
SPECIES_CARNIVINE,455,455
SPECIES_FINNEON,456,456
SPECIES_LUMINEON,457,457
SPECIES_MANTYKE,458,458
SPECIES_SNOVER,459,459
SPECIES_ABOMASNOW,460,460
SPECIES_WEAVILE,461,461
SPECIES_MAGNEZONE,462,462
SPECIES_LICKILICKY,463,463
SPECIES_RHYPERIOR,464,464
SPECIES_TANGROWTH,465,465
SPECIES_ELECTIVIRE,466,466
SPECIES_MAGMORTAR,467,467
SPECIES_TOGEKISS,468,468
SPECIES_YANMEGA,469,469
SPECIES_LEAFEON,470,470
SPECIES_GLACEON,471,471
SPECIES_GLISCOR,472,472
SPECIES_MAMOSWINE,473,473
SPECIES_PORYGON_Z,474,474
SPECIES_GALLADE,475,475
SPECIES_PROBOPASS,476,476
SPECIES_DUSKNOIR,477,477
SPECIES_FROSLASS,478,478
SPECIES_ROTOM,479,479
SPECIES_UXIE,480,480
SPECIES_MESPRIT,481,481
SPECIES_AZELF,482,482
SPECIES_DIALGA,483,483
SPECIES_PALKIA,484,484
SPECIES_HEATRAN,485,485
SPECIES_REGIGIGAS,486,486
SPECIES_GIRATINA,487,487
SPECIES_CRESSELIA,488,488
SPECIES_PHIONE,489,489
SPECIES_MANAPHY,490,490
SPECIES_DARKRAI,491,491
SPECIES_SHAYMIN,492,492
SPECIES_ARCEUS,493,493
SPECIES_EGG,494,494
SPECIES_BAD_EGG,495,495
SPECIES_DEOXYS_ATTACK,496,496
SPECIES_DEOXYS_DEFENSE,497,497
SPECIES_DEOXYS_SPEED,498,498
SPECIES_WORMADAM_SANDY,499,499
SPECIES_WORMADAM_TRASHY,500,500
SPECIES_GIRATINA_ORIGIN,501,501
SPECIES_SHAYMIN_SKY,502,502
SPECIES_ROTOM_HEAT,503,503
SPECIES_ROTOM_WASH,504,504
SPECIES_ROTOM_FROST,505,505
SPECIES_ROTOM_FAN,506,506
SPECIES_ROTOM_MOW,507,507
SPECIES_508,508,508
SPECIES_509,509,509
SPECIES_510,510,510
SPECIES_511,511,511
SPECIES_512,512,512
SPECIES_513,513,513
SPECIES_514,514,514
SPECIES_515,515,515
SPECIES_516,516,516
SPECIES_517,517,517
SPECIES_518,518,518
SPECIES_519,519,519
SPECIES_520,520,520
SPECIES_521,521,521
SPECIES_522,522,522
SPECIES_523,523,523
SPECIES_524,524,524
SPECIES_525,525,525
SPECIES_526,526,526
SPECIES_527,527,527
SPECIES_528,528,528
SPECIES_529,529,529
SPECIES_530,530,530
SPECIES_531,531,531
SPECIES_532,532,532
SPECIES_533,533,533
SPECIES_534,534,534
SPECIES_535,535,535
SPECIES_536,536,536
SPECIES_537,537,537
SPECIES_538,538,538
SPECIES_539,539,539
SPECIES_540,540,540
SPECIES_541,541,541
SPECIES_542,542,542
SPECIES_543,543,543
SPECIES_VICTINI,544,544
SPECIES_SNIVY,545,545
SPECIES_SERVINE,546,546
SPECIES_SERPERIOR,547,547
SPECIES_TEPIG,548,548
SPECIES_PIGNITE,549,549
SPECIES_EMBOAR,550,550
SPECIES_OSHAWOTT,551,551
SPECIES_DEWOTT,552,552
SPECIES_SAMUROTT,553,553
SPECIES_PATRAT,554,554
SPECIES_WATCHOG,555,555
SPECIES_LILLIPUP,556,556
SPECIES_HERDIER,557,557
SPECIES_STOUTLAND,558,558
SPECIES_PURRLOIN,559,559
SPECIES_LIEPARD,560,560
SPECIES_PANSAGE,561,561
SPECIES_SIMISAGE,562,562
SPECIES_PANSEAR,563,563
SPECIES_SIMISEAR,564,564
SPECIES_PANPOUR,565,565
SPECIES_SIMIPOUR,566,566
SPECIES_MUNNA,567,567
SPECIES_MUSHARNA,568,568
SPECIES_PIDOVE,569,569
SPECIES_TRANQUILL,570,570
SPECIES_UNFEZANT,571,571
SPECIES_BLITZLE,572,572
SPECIES_ZEBSTRIKA,573,573
SPECIES_ROGGENROLA,574,574
SPECIES_BOLDORE,575,575
SPECIES_GIGALITH,576,576
SPECIES_WOOBAT,577,577
SPECIES_SWOOBAT,578,578
SPECIES_DRILBUR,579,579
SPECIES_EXCADRILL,580,580
SPECIES_AUDINO,581,581
SPECIES_TIMBURR,582,582
SPECIES_GURDURR,583,583
SPECIES_CONKELDURR,584,584
SPECIES_TYMPOLE,585,585
SPECIES_PALPITOAD,586,586
SPECIES_SEISMITOAD,587,587
SPECIES_THROH,588,588
SPECIES_SAWK,589,589
SPECIES_SEWADDLE,590,590
SPECIES_SWADLOON,591,591
SPECIES_LEAVANNY,592,592
SPECIES_VENIPEDE,593,593
SPECIES_WHIRLIPEDE,594,594
SPECIES_SCOLIPEDE,595,595
SPECIES_COTTONEE,596,596
SPECIES_WHIMSICOTT,597,597
SPECIES_PETILIL,598,598
SPECIES_LILLIGANT,599,599
SPECIES_BASCULIN,600,600
SPECIES_SANDILE,601,601
SPECIES_KROKOROK,602,602
SPECIES_KROOKODILE,603,603
SPECIES_DARUMAKA,604,604
SPECIES_DARMANITAN,605,605
SPECIES_MARACTUS,606,606
SPECIES_DWEBBLE,607,607
SPECIES_CRUSTLE,608,608
SPECIES_SCRAGGY,609,609
SPECIES_SCRAFTY,610,610
SPECIES_SIGILYPH,611,611
SPECIES_YAMASK,612,612
SPECIES_COFAGRIGUS,613,613
SPECIES_TIRTOUGA,614,614
SPECIES_CARRACOSTA,615,615
SPECIES_ARCHEN,616,616
SPECIES_ARCHEOPS,617,617
SPECIES_TRUBBISH,618,618
SPECIES_GARBODOR,619,619
SPECIES_ZORUA,620,620
SPECIES_ZOROARK,621,621
SPECIES_MINCCINO,622,622
SPECIES_CINCCINO,623,623
SPECIES_GOTHITA,624,624
SPECIES_GOTHORITA,625,625
SPECIES_GOTHITELLE,626,626
SPECIES_SOLOSIS,627,627
SPECIES_DUOSION,628,628
SPECIES_REUNICLUS,629,629
SPECIES_DUCKLETT,630,630
SPECIES_SWANNA,631,631
SPECIES_VANILLITE,632,632
SPECIES_VANILLISH,633,633
SPECIES_VANILLUXE,634,634
SPECIES_DEERLING,635,635
SPECIES_SAWSBUCK,636,636
SPECIES_EMOLGA,637,637
SPECIES_KARRABLAST,638,638
SPECIES_ESCAVALIER,639,639
SPECIES_FOONGUS,640,640
SPECIES_AMOONGUSS,641,641
SPECIES_FRILLISH,642,642
SPECIES_JELLICENT,643,643
SPECIES_ALOMOMOLA,644,644
SPECIES_JOLTIK,645,645
SPECIES_GALVANTULA,646,646
SPECIES_FERROSEED,647,647
SPECIES_FERROTHORN,648,648
SPECIES_KLINK,649,649
SPECIES_KLANG,650,650
SPECIES_KLINKLANG,651,651
SPECIES_TYNAMO,652,652
SPECIES_EELEKTRIK,653,653
SPECIES_EELEKTROSS,654,654
SPECIES_ELGYEM,655,655
SPECIES_BEHEEYEM,656,656
SPECIES_LITWICK,657,657
SPECIES_LAMPENT,658,658
SPECIES_CHANDELURE,659,659
SPECIES_AXEW,660,660
SPECIES_FRAXURE,661,661
SPECIES_HAXORUS,662,662
SPECIES_CUBCHOO,663,663
SPECIES_BEARTIC,664,664
SPECIES_CRYOGONAL,665,665
SPECIES_SHELMET,666,666
SPECIES_ACCELGOR,667,667
SPECIES_STUNFISK,668,668
SPECIES_MIENFOO,669,669
SPECIES_MIENSHAO,670,670
SPECIES_DRUDDIGON,671,671
SPECIES_GOLETT,672,672
SPECIES_GOLURK,673,673
SPECIES_PAWNIARD,674,674
SPECIES_BISHARP,675,675
SPECIES_BOUFFALANT,676,676
SPECIES_RUFFLET,677,677
SPECIES_BRAVIARY,678,678
SPECIES_VULLABY,679,679
SPECIES_MANDIBUZZ,680,680
SPECIES_HEATMOR,681,681
SPECIES_DURANT,682,682
SPECIES_DEINO,683,683
SPECIES_ZWEILOUS,684,684
SPECIES_HYDREIGON,685,685
SPECIES_LARVESTA,686,686
SPECIES_VOLCARONA,687,687
SPECIES_COBALION,688,688
SPECIES_TERRAKION,689,689
SPECIES_VIRIZION,690,690
SPECIES_TORNADUS,691,691
SPECIES_THUNDURUS,692,692
SPECIES_RESHIRAM,693,693
SPECIES_ZEKROM,694,694
SPECIES_LANDORUS,695,695
SPECIES_KYUREM,696,696
SPECIES_KELDEO,697,697
SPECIES_MELOETTA,698,698
SPECIES_GENESECT,699,699
SPECIES_CHESPIN,700,700
SPECIES_QUILLADIN,701,701
SPECIES_CHESNAUGHT,702,702
SPECIES_FENNEKIN,703,703
SPECIES_BRAIXEN,704,704
SPECIES_DELPHOX,705,705
SPECIES_FROAKIE,706,706
SPECIES_FROGADIER,707,707
SPECIES_GRENINJA,708,708
SPECIES_BUNNELBY,709,709
SPECIES_DIGGERSBY,710,710
SPECIES_FLETCHLING,711,711
SPECIES_FLETCHINDER,712,712
SPECIES_TALONFLAME,713,713
SPECIES_SCATTERBUG,714,714
SPECIES_SPEWPA,715,715
SPECIES_VIVILLON,716,716
SPECIES_LITLEO,717,717
SPECIES_PYROAR,718,718
SPECIES_FLABEBE,719,719
SPECIES_FLOETTE,720,720
SPECIES_FLORGES,721,721
SPECIES_SKIDDO,722,722
SPECIES_GOGOAT,723,723
SPECIES_PANCHAM,724,724
SPECIES_PANGORO,725,725
SPECIES_FURFROU,726,726
SPECIES_ESPURR,727,727
SPECIES_MEOWSTIC,728,728
SPECIES_HONEDGE,729,729
SPECIES_DOUBLADE,730,730
SPECIES_AEGISLASH,731,731
SPECIES_SPRITZEE,732,732
SPECIES_AROMATISSE,733,733
SPECIES_SWIRLIX,734,734
SPECIES_SLURPUFF,735,735
SPECIES_INKAY,736,736
SPECIES_MALAMAR,737,737
SPECIES_BINACLE,738,738
SPECIES_BARBARACLE,739,739
SPECIES_SKRELP,740,740
SPECIES_DRAGALGE,741,741
SPECIES_CLAUNCHER,742,742
SPECIES_CLAWITZER,743,743
SPECIES_HELIOPTILE,744,744
SPECIES_HELIOLISK,745,745
SPECIES_TYRUNT,746,746
SPECIES_TYRANTRUM,747,747
SPECIES_AMAURA,748,748
SPECIES_AURORUS,749,749
SPECIES_SYLVEON,750,750
SPECIES_HAWLUCHA,751,751
SPECIES_DEDENNE,752,752
SPECIES_CARBINK,753,753
SPECIES_GOOMY,754,754
SPECIES_SLIGGOO,755,755
SPECIES_GOODRA,756,756
SPECIES_KLEFKI,757,757
SPECIES_PHANTUMP,758,758
SPECIES_TREVENANT,759,759
SPECIES_PUMPKABOO,760,760
SPECIES_GOURGEIST,761,761
SPECIES_BERGMITE,762,762
SPECIES_AVALUGG,763,763
SPECIES_NOIBAT,764,764
SPECIES_NOIVERN,765,765
SPECIES_XERNEAS,766,766
SPECIES_YVELTAL,767,767
SPECIES_ZYGARDE,768,768
SPECIES_DIANCIE,769,769
SPECIES_HOOPA,770,770
SPECIES_VOLCANION,771,771
SPECIES_ROWLET,772,772
SPECIES_DARTRIX,773,773
SPECIES_DECIDUEYE,774,774
SPECIES_LITTEN,775,775
SPECIES_TORRACAT,776,776
SPECIES_INCINEROAR,777,777
SPECIES_POPPLIO,778,778
SPECIES_BRIONNE,779,779
SPECIES_PRIMARINA,780,780
SPECIES_PIKIPEK,781,781
SPECIES_TRUMBEAK,782,782
SPECIES_TOUCANNON,783,783
SPECIES_YUNGOOS,784,784
SPECIES_GUMSHOOS,785,785
SPECIES_GRUBBIN,786,786
SPECIES_CHARJABUG,787,787
SPECIES_VIKAVOLT,788,788
SPECIES_CRABRAWLER,789,789
SPECIES_CRABOMINABLE,790,790
SPECIES_ORICORIO,791,791
SPECIES_CUTIEFLY,792,792
SPECIES_RIBOMBEE,793,793
SPECIES_ROCKRUFF,794,794
SPECIES_LYCANROC,795,795
SPECIES_WISHIWASHI,796,796
SPECIES_MAREANIE,797,797
SPECIES_TOXAPEX,798,798
SPECIES_MUDBRAY,799,799
SPECIES_MUDSDALE,800,800
SPECIES_DEWPIDER,801,801
SPECIES_ARAQUANID,802,802
SPECIES_FOMANTIS,803,803
SPECIES_LURANTIS,804,804
SPECIES_MORELULL,805,805
SPECIES_SHIINOTIC,806,806
SPECIES_SALANDIT,807,807
SPECIES_SALAZZLE,808,808
SPECIES_STUFFUL,809,809
SPECIES_BEWEAR,810,810
SPECIES_BOUNSWEET,811,811
SPECIES_STEENEE,812,812
SPECIES_TSAREENA,813,813
SPECIES_COMFEY,814,814
SPECIES_ORANGURU,815,815
SPECIES_PASSIMIAN,816,816
